0.0 1.0 0.0 0.0 0.0
0.04005340453938585 0.99839637251 -0.0800425912756 0.00160384341068 0.0800639966173
0.0801068090787717 0.993593187781 -0.159700030793 0.00641024153364 0.159871208188
0.12016021361815754 0.985613572104 -0.238588861601 0.014403774793 0.23916591099
0.1602136181575434 0.974495930561 -0.316328918338 0.0255588316027 0.317694437588
0.20026702269692923 0.960293816066 -0.392544863564 0.0398396894125 0.395206138199
0.24032042723631508 0.943075684448 -0.466867932823 0.0572006679479 0.471454471625
0.2803738317757009 0.922924600151 -0.538937513805 0.0775863131703 0.546197992659
0.3204272363150868 0.899937889594 -0.608402568227 0.100931613977 0.619201241358
0.3604806408544726 0.874226720488 -0.674923214791 0.127162265203 0.690235733271
0.40053404539385845 0.845915623948 -0.73817217504 0.156194966418 0.759080864269
0.44058744993324434 0.815141964648 -0.797836175806 0.187937753255 0.825524788513
0.48064085447263016 0.782055351057 -0.853617293247 0.222290366241 0.889365260285
0.520694259012016 0.746817000947 -0.905234238778 0.259144647663 0.950410439837
0.5607476635514018 0.709599038304 -0.952423554735 0.298384981426 1.00847964338
0.6008010680907877 0.670583765556 -0.994940759361 0.339888748425 1.06340406165
0.6408544726301736 0.629962883264 -1.03256140638 0.383526814877 1.11502742565
0.6809078771695594 0.587936659807 -1.06508204158 0.429164052097 1.16320660857
0.7209612817089452 0.544713077397 -1.09232109047 0.476659871205 1.20781218505
0.7610146862483311 0.500506942153 -1.11411965657 0.52586878048 1.24872893512
0.8010680907877169 0.455538948898 -1.13034217419 0.576640971333 1.285856258
0.8411214953271028 0.410034727647 -1.14087696662 0.628822915965 1.31910852732
0.8811748998664887 0.364223959902 -1.14563708214 0.682257920731 1.34841561845
0.9212283044058746 0.31833932407 -1.14456039325 0.73678678815 1.37372297945
0.9612817089452603 0.272615419 -1.13760965929 0.792248492636 1.39499167942
1.0013351134846462 0.227287749625 -1.12477297463 0.848480816359 1.41219869563
1.041388518024032 0.18259192359 -1.10606397202 0.905320854818 1.42533704883
1.081441922563418 0.138762482874 -1.08152162083 0.962605750589 1.43441568787
1.1214953271028036 0.0960318066751 -1.05120999873 1.02017338291 1.43945935779
1.1615487316421895 0.0546293288674 -1.01521828603 1.07786286116 1.44050860559
1.2016021361815754 0.014780338354 -0.973660238396 1.13551527913 1.43761946323
1.2416555407209613 -0.0232949470643 -0.926673766196 1.19297429921 1.4308631964
1.2817089452603472 -0.0593822099573 -0.874420428611 1.25008667706 1.42032600028
1.321762349799733 -0.0932741135615 -0.817084724955 1.30670294228 1.40610857011
1.3618157543391187 -0.124771161896 -0.754873354337 1.36267794297 1.38832565173
1.4018691588785046 -0.153682562384 -0.6880143773 1.41787139216 1.36710553134
1.4419225634178905 -0.179827071384 -0.616756272416 1.47214840418 1.34258946031
1.4819759679572764 -0.20303382537 -0.541366851909 1.5253800231 1.31493099286
1.5220293724966623 -0.223143009197 -0.462132289094 1.57744364836 1.28429539146
1.5620827770360481 -0.24000646789 -0.379356082307 1.62822342562 1.25085899268
1.6021361815754338 -0.2534888352 -0.293357182387 1.67761096748 1.21480806127
1.6421895861148197 -0.263467696798 -0.204469194076 1.72550546206 1.17633829904
1.6822429906542056 -0.269834210396 -0.113038967739 1.7718140722 1.13565398148
1.7222963951935915 -0.272493672233 -0.0194249847741 1.81645230332 1.09296696685
1.7623497997329773 -0.27136601173 0.076003996589 1.85934432401 1.04849586528
1.8024032042723632 -0.266386035197 0.172870596144 1.90042313347 1.00246502117
1.842456608811749 -0.257503828126 0.270790307531 1.93963082601 0.955103594509
1.8825100133511348 -0.244685018655 0.369373094436 1.97691877052 0.906644579561
1.9225634178905207 -0.227910923674 0.468225048699 2.01224771767 0.857323784914
1.9626168224299065 -0.207178689688 0.566950012356 2.04558790385 0.807378835725
2.0026702269692924 -0.182501348485 0.665151233396 2.07691910278 0.757048154842
2.0427236315086783 -0.153907811129 0.7624330216 2.10623063909 0.706569943596
2.082777036048064 -0.121442776791 0.858402397986 2.1335213495 0.656181166225
2.12283044058745 -0.0851665859036 0.952670730846 2.15879950974 0.606116542339
2.162883845126836 -0.0451551301242 1.04485538058 2.18208279638 0.556607534188
2.202937249666222 -0.00149940828589 1.13458126065 2.20339803072 0.5078813843
2.2429906542056073 0.0456947940256 1.22148246348 2.22278099882 0.460160113527
2.283044058744993 0.0963071953023 1.30520373153 2.24027628952 0.413659614771
2.323097463284379 0.150203470594 1.38540193422 2.25593703303 0.368588742466
2.363150867823765 0.20723586867 1.46174756274 2.26982453812 0.325148390349
2.403204272363151 0.267243752016 1.53392609832 2.28200797667 0.283530647614
2.4432576769025367 0.330054172181 1.60163927742 2.2925640464 0.243918018543
2.4833110814419226 0.395482589158 1.66460638368 2.30157654486 0.206482625039
2.5233644859813085 0.463333601517 1.72256542559 2.30913593675 0.171385479628
2.5634178905206944 0.533401700431 1.77527421678 2.31533890644 0.13877581839
2.6034712950600802 0.60547209058 1.82251140007 2.32028786917 0.108790468319
2.643524699599466 0.679321542865 1.86407737609 2.3240904627 0.0815532733892
2.683578104138852 0.754719287214 1.8997951483 2.32685901405 0.0571745720268
2.7236315086782374 0.831427924962 1.92951105551 2.32870999422 0.03575074377
2.7636849132176233 0.909204375614 1.95309542254 2.32976345155 0.0173638063169
2.803738317757009 0.987800862388 1.97044311835 2.33014242117 0.00208106939863
2.843791722296395 1.06696592029 1.98147401459 2.32997232048 -0.0100451500384
2.883845126835781 1.14644534302 1.98613327178 2.32938038209 -0.0189777064075
2.923898531375167 1.22598324596 1.98439160987 2.32849501533 -0.0246947946988
2.9639519359145527 1.30532309161 1.97624545025 2.32744519069 -0.0271900405091
3.0040053404539386 1.38420872861 1.96171693108 2.32635981585 -0.026472512085
3.0440587449933245 1.462385383 1.94085379723 2.32536714093 -0.0225666551014
3.0841121495327104 1.53960071731 1.91372922659 2.32459412192 -0.0155121884552
3.1241655540720963 1.61560582 1.8804415356 2.32416582692 -0.0053639256043
3.164218958611482 1.69015622705 1.84111376972 2.32420482245 0.00780847484616
3.2042723631508676 1.76301287526 1.7958931955 2.32483060162 0.0239208191869
3.2443257676902535 1.83394308797 1.74495069196 2.32615899238 0.0428747505558
3.2843791722296394 1.90272148231 1.68848005442 2.32830161383 0.0645581747484
3.3244325767690253 1.96913089557 1.62669718146 2.33136532077 0.0888457579872
3.364485981308411 2.03296322777 1.55983919093 2.3354516996 0.115599468326
3.404539385847797 2.09402029908 1.48816342563 2.34065655508 0.144669184942
3.444592790387183 2.15211461086 1.41194640291 2.34706945622 0.175893341822
3.484646194926569 2.20707010623 1.33148265359 2.35477328242 0.209099639668
3.5246995994659547 2.25872287286 1.24708351887 2.363843805 0.244105783489
3.5647530040053406 2.30692176067 1.15907581792 2.37434932098 0.280720299758
3.6048064085447264 2.35152905781 1.06780060544 2.38635025108 0.318743298219
3.6448598130841123 2.39242088959 0.97361156724 2.39989890759 0.357967456131
3.684913217623498 2.42948787462 0.87687377183 2.41503910459 0.398178783743
3.7249666221628837 2.46263534942 0.777961937548 2.43180603274 0.439157687261
3.7650200267022695 2.4917839357 0.677259083742 2.450225924 0.480679795984
3.8050734312416554 2.51686962561 0.575154759212 2.47031601185 0.522517048792
3.8451268357810413 2.53784422809 0.472043586406 2.4920842702 0.564438586894
3.885180240320427 2.55467532322 0.368323491643 2.51552945392 0.606211838874
3.925233644859813 2.56734657405 0.264394165227 2.54064092015 0.647603464922
3.965287049399199 2.57585755568 0.160655319257 2.56739874568 0.688380424497
4.005340453938585 2.58022393461 0.0575050971897 2.59577362947 0.728310951372
4.04539385847797 2.58047715508 -0.04466162132 2.62572709745 0.767165591868
4.085447263017357 2.57666449175 -0.145454829928 2.65721148275 0.80471819128
4.125500667556742 2.56884861438 -0.244491011485 2.69017020494 0.840746882832
